date,center_id,center_name,open_vial_doses_wasted,expired_doses_wasted,total_doses_wasted,doses_drawn_from_vials,wastage_rate
2022-03-01,MLD-01,Malard Central Health Center,27,0,27,897,0.0301
2022-03-01,MLD-02,Sabashahr Health Center,27,0,27,732,0.0369
2022-03-01,MLD-03,Vahedieh Health Center,38,0,38,660,0.0576
2022-03-01,MLD-04,Sadeghieh-e Malard Vaccination Center,20,0,20,663,0.0302
2022-03-01,MLD-05,Chelab Rural Vaccination Center,15,0,15,492,0.0305
2022-03-02,MLD-01,Malard Central Health Center,46,0,46,852,0.054
2022-03-02,MLD-02,Sabashahr Health Center,44,0,44,752,0.0585
2022-03-02,MLD-03,Vahedieh Health Center,25,0,25,680,0.0368
2022-03-02,MLD-04,Sadeghieh-e Malard Vaccination Center,31,0,31,674,0.046
2022-03-02,MLD-05,Chelab Rural Vaccination Center,32,0,32,484,0.0661
2022-03-03,MLD-01,Malard Central Health Center,28,0,28,732,0.0383
2022-03-03,MLD-02,Sabashahr Health Center,18,0,18,592,0.0304
2022-03-03,MLD-03,Vahedieh Health Center,38,0,38,552,0.0688
2022-03-03,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,576,0.0295
2022-03-03,MLD-05,Chelab Rural Vaccination Center,34,0,34,397,0.0856
2022-03-04,MLD-01,Malard Central Health Center,25,0,25,329,0.076
2022-03-04,MLD-02,Sabashahr Health Center,17,16,33,269,0.1227
2022-03-04,MLD-03,Vahedieh Health Center,13,0,13,216,0.0602
2022-03-04,MLD-04,Sadeghieh-e Malard Vaccination Center,8,0,8,205,0.039
2022-03-04,MLD-05,Chelab Rural Vaccination Center,7,13,20,176,0.1136
2022-03-05,MLD-01,Malard Central Health Center,27,0,27,896,0.0301
2022-03-05,MLD-02,Sabashahr Health Center,33,0,33,675,0.0489
2022-03-05,MLD-03,Vahedieh Health Center,32,0,32,626,0.0511
2022-03-05,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,599,0.0301
2022-03-05,MLD-05,Chelab Rural Vaccination Center,28,0,28,449,0.0624
2022-03-06,MLD-01,Malard Central Health Center,80,0,80,874,0.0915
2022-03-06,MLD-02,Sabashahr Health Center,40,0,40,730,0.0548
2022-03-06,MLD-03,Vahedieh Health Center,21,0,21,692,0.0303
2022-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,513,0.0351
2022-03-06,MLD-05,Chelab Rural Vaccination Center,20,0,20,420,0.0476
2022-03-07,MLD-01,Malard Central Health Center,47,0,47,804,0.0585
2022-03-07,MLD-02,Sabashahr Health Center,31,0,31,813,0.0381
2022-03-07,MLD-03,Vahedieh Health Center,44,0,44,616,0.0714
2022-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,561,0.0321
2022-03-07,MLD-05,Chelab Rural Vaccination Center,12,0,12,399,0.0301
2022-03-08,MLD-01,Malard Central Health Center,24,0,24,793,0.0303
2022-03-08,MLD-02,Sabashahr Health Center,49,0,49,674,0.0727
2022-03-08,MLD-03,Vahedieh Health Center,45,0,45,661,0.0681
2022-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,635,0.0299
2022-03-08,MLD-05,Chelab Rural Vaccination Center,22,18,40,402,0.0995
2022-03-09,MLD-01,Malard Central Health Center,97,0,97,857,0.1132
2022-03-09,MLD-02,Sabashahr Health Center,39,0,39,719,0.0542
2022-03-09,MLD-03,Vahedieh Health Center,36,0,36,627,0.0574
2022-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,537,0.0298
2022-03-09,MLD-05,Chelab Rural Vaccination Center,13,0,13,423,0.0307
2022-03-10,MLD-01,Malard Central Health Center,40,0,40,757,0.0528
2022-03-10,MLD-02,Sabashahr Health Center,50,0,50,602,0.0831
2022-03-10,MLD-03,Vahedieh Health Center,43,0,43,485,0.0887
2022-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,44,0,44,518,0.0849
2022-03-10,MLD-05,Chelab Rural Vaccination Center,24,0,24,328,0.0732
2022-03-11,MLD-01,Malard Central Health Center,21,0,21,282,0.0745
2022-03-11,MLD-02,Sabashahr Health Center,29,0,29,242,0.1198
2022-03-11,MLD-03,Vahedieh Health Center,16,5,21,207,0.1014
2022-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,13,38,51,265,0.1925
2022-03-11,MLD-05,Chelab Rural Vaccination Center,13,0,13,144,0.0903
2022-03-12,MLD-01,Malard Central Health Center,35,0,35,732,0.0478
2022-03-12,MLD-02,Sabashahr Health Center,23,0,23,675,0.0341
2022-03-12,MLD-03,Vahedieh Health Center,22,0,22,594,0.037
2022-03-12,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,546,0.0476
2022-03-12,MLD-05,Chelab Rural Vaccination Center,19,0,19,375,0.0507
2022-03-13,MLD-01,Malard Central Health Center,39,0,39,801,0.0487
2022-03-13,MLD-02,Sabashahr Health Center,18,0,18,614,0.0293
2022-03-13,MLD-03,Vahedieh Health Center,29,0,29,586,0.0495
2022-03-13,MLD-04,Sadeghieh-e Malard Vaccination Center,28,0,28,557,0.0503
2022-03-13,MLD-05,Chelab Rural Vaccination Center,25,0,25,388,0.0644
2022-03-14,MLD-01,Malard Central Health Center,52,0,52,771,0.0674
2022-03-14,MLD-02,Sabashahr Health Center,35,0,35,665,0.0526
2022-03-14,MLD-03,Vahedieh Health Center,31,0,31,648,0.0478
2022-03-14,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,545,0.0294
2022-03-14,MLD-05,Chelab Rural Vaccination Center,24,0,24,316,0.0759
2022-03-15,MLD-01,Malard Central Health Center,48,0,48,759,0.0632
2022-03-15,MLD-02,Sabashahr Health Center,18,0,18,601,0.03
2022-03-15,MLD-03,Vahedieh Health Center,16,0,16,548,0.0292
2022-03-15,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,535,0.0299
2022-03-15,MLD-05,Chelab Rural Vaccination Center,30,0,30,408,0.0735
2022-03-16,MLD-01,Malard Central Health Center,28,0,28,706,0.0397
2022-03-16,MLD-02,Sabashahr Health Center,34,0,34,651,0.0522
2022-03-16,MLD-03,Vahedieh Health Center,18,0,18,594,0.0303
2022-03-16,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,471,0.0297
2022-03-16,MLD-05,Chelab Rural Vaccination Center,10,0,10,346,0.0289
2022-03-17,MLD-01,Malard Central Health Center,40,0,40,625,0.064
2022-03-17,MLD-02,Sabashahr Health Center,34,0,34,566,0.0601
2022-03-17,MLD-03,Vahedieh Health Center,24,0,24,503,0.0477
2022-03-17,MLD-04,Sadeghieh-e Malard Vaccination Center,41,0,41,439,0.0934
2022-03-17,MLD-05,Chelab Rural Vaccination Center,25,0,25,321,0.0779
2022-03-18,MLD-01,Malard Central Health Center,11,0,11,250,0.044
2022-03-18,MLD-02,Sabashahr Health Center,15,0,15,226,0.0664
2022-03-18,MLD-03,Vahedieh Health Center,21,0,21,191,0.1099
2022-03-18,MLD-04,Sadeghieh-e Malard Vaccination Center,20,0,20,185,0.1081
2022-03-18,MLD-05,Chelab Rural Vaccination Center,9,0,9,147,0.0612
2022-03-19,MLD-01,Malard Central Health Center,51,0,51,764,0.0668
2022-03-19,MLD-02,Sabashahr Health Center,29,0,29,641,0.0452
2022-03-19,MLD-03,Vahedieh Health Center,26,0,26,473,0.055
2022-03-19,MLD-04,Sadeghieh-e Malard Vaccination Center,33,0,33,569,0.058
2022-03-19,MLD-05,Chelab Rural Vaccination Center,18,0,18,361,0.0499
2022-03-20,MLD-01,Malard Central Health Center,24,0,24,728,0.033
2022-03-20,MLD-02,Sabashahr Health Center,49,0,49,640,0.0766
2022-03-20,MLD-03,Vahedieh Health Center,22,0,22,563,0.0391
2022-03-20,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,477,0.0545
2022-03-20,MLD-05,Chelab Rural Vaccination Center,29,0,29,363,0.0799
2022-03-21,MLD-01,Malard Central Health Center,41,0,41,712,0.0576
2022-03-21,MLD-02,Sabashahr Health Center,20,0,20,644,0.0311
2022-03-21,MLD-03,Vahedieh Health Center,15,0,15,482,0.0311
2022-03-21,MLD-04,Sadeghieh-e Malard Vaccination Center,42,0,42,529,0.0794
2022-03-21,MLD-05,Chelab Rural Vaccination Center,10,0,10,304,0.0329
2022-03-22,MLD-01,Malard Central Health Center,52,0,52,678,0.0767
2022-03-22,MLD-02,Sabashahr Health Center,18,0,18,601,0.03
2022-03-22,MLD-03,Vahedieh Health Center,23,0,23,490,0.0469
2022-03-22,MLD-04,Sadeghieh-e Malard Vaccination Center,37,0,37,474,0.0781
2022-03-22,MLD-05,Chelab Rural Vaccination Center,14,0,14,401,0.0349
2022-03-23,MLD-01,Malard Central Health Center,30,0,30,730,0.0411
2022-03-23,MLD-02,Sabashahr Health Center,20,0,20,602,0.0332
2022-03-23,MLD-03,Vahedieh Health Center,40,0,40,465,0.086
2022-03-23,MLD-04,Sadeghieh-e Malard Vaccination Center,32,0,32,448,0.0714
2022-03-23,MLD-05,Chelab Rural Vaccination Center,20,0,20,389,0.0514
2022-03-24,MLD-01,Malard Central Health Center,45,0,45,508,0.0886
2022-03-24,MLD-02,Sabashahr Health Center,14,0,14,459,0.0305
2022-03-24,MLD-03,Vahedieh Health Center,13,0,13,423,0.0307
2022-03-24,MLD-04,Sadeghieh-e Malard Vaccination Center,20,0,20,450,0.0444
2022-03-24,MLD-05,Chelab Rural Vaccination Center,16,0,16,315,0.0508
2022-03-25,MLD-01,Malard Central Health Center,20,0,20,228,0.0877
2022-03-25,MLD-02,Sabashahr Health Center,10,0,10,192,0.0521
2022-03-25,MLD-03,Vahedieh Health Center,9,0,9,161,0.0559
2022-03-25,MLD-04,Sadeghieh-e Malard Vaccination Center,10,38,48,218,0.2202
2022-03-25,MLD-05,Chelab Rural Vaccination Center,11,0,11,125,0.088
2022-03-26,MLD-01,Malard Central Health Center,20,0,20,657,0.0304
2022-03-26,MLD-02,Sabashahr Health Center,37,0,37,513,0.0721
2022-03-26,MLD-03,Vahedieh Health Center,30,0,30,444,0.0676
2022-03-26,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,456,0.0373
2022-03-26,MLD-05,Chelab Rural Vaccination Center,33,0,33,379,0.0871
2022-03-27,MLD-01,Malard Central Health Center,20,0,20,666,0.03
2022-03-27,MLD-02,Sabashahr Health Center,49,0,49,558,0.0878
2022-03-27,MLD-03,Vahedieh Health Center,19,0,19,438,0.0434
2022-03-27,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,446,0.0291
2022-03-27,MLD-05,Chelab Rural Vaccination Center,18,0,18,304,0.0592
2022-03-28,MLD-01,Malard Central Health Center,50,0,50,627,0.0797
2022-03-28,MLD-02,Sabashahr Health Center,46,0,46,520,0.0885
2022-03-28,MLD-03,Vahedieh Health Center,34,0,34,525,0.0648
2022-03-28,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,434,0.0599
2022-03-28,MLD-05,Chelab Rural Vaccination Center,11,0,11,329,0.0334
2022-03-29,MLD-01,Malard Central Health Center,39,0,39,735,0.0531
2022-03-29,MLD-02,Sabashahr Health Center,37,0,37,535,0.0692
2022-03-29,MLD-03,Vahedieh Health Center,14,0,14,432,0.0324
2022-03-29,MLD-04,Sadeghieh-e Malard Vaccination Center,27,0,27,406,0.0665
2022-03-29,MLD-05,Chelab Rural Vaccination Center,23,0,23,277,0.083
2022-03-30,MLD-01,Malard Central Health Center,28,0,28,649,0.0431
2022-03-30,MLD-02,Sabashahr Health Center,16,0,16,549,0.0291
2022-03-30,MLD-03,Vahedieh Health Center,15,0,15,398,0.0377
2022-03-30,MLD-04,Sadeghieh-e Malard Vaccination Center,22,0,22,406,0.0542
2022-03-30,MLD-05,Chelab Rural Vaccination Center,16,0,16,306,0.0523
2022-03-31,MLD-01,Malard Central Health Center,27,0,27,533,0.0507
2022-03-31,MLD-02,Sabashahr Health Center,29,0,29,460,0.063
2022-03-31,MLD-03,Vahedieh Health Center,11,0,11,349,0.0315
2022-03-31,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,345,0.0522
2022-03-31,MLD-05,Chelab Rural Vaccination Center,18,0,18,270,0.0667
2022-04-01,MLD-01,Malard Central Health Center,13,0,13,208,0.0625
2022-04-01,MLD-02,Sabashahr Health Center,13,0,13,189,0.0688
2022-04-01,MLD-03,Vahedieh Health Center,18,0,18,175,0.1029
2022-04-01,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,128,0.0547
2022-04-01,MLD-05,Chelab Rural Vaccination Center,8,0,8,99,0.0808
2022-04-02,MLD-01,Malard Central Health Center,40,0,40,578,0.0692
2022-04-02,MLD-02,Sabashahr Health Center,24,0,24,500,0.048
2022-04-02,MLD-03,Vahedieh Health Center,16,0,16,380,0.0421
2022-04-02,MLD-04,Sadeghieh-e Malard Vaccination Center,32,0,32,462,0.0693
2022-04-02,MLD-05,Chelab Rural Vaccination Center,10,0,10,284,0.0352
2022-04-03,MLD-01,Malard Central Health Center,35,0,35,579,0.0604
2022-04-03,MLD-02,Sabashahr Health Center,22,0,22,505,0.0436
2022-04-03,MLD-03,Vahedieh Health Center,28,0,28,423,0.0662
2022-04-03,MLD-04,Sadeghieh-e Malard Vaccination Center,41,0,41,424,0.0967
2022-04-03,MLD-05,Chelab Rural Vaccination Center,14,0,14,283,0.0495
2022-04-04,MLD-01,Malard Central Health Center,40,0,40,610,0.0656
2022-04-04,MLD-02,Sabashahr Health Center,14,0,14,463,0.0302
2022-04-04,MLD-03,Vahedieh Health Center,22,0,22,395,0.0557
2022-04-04,MLD-04,Sadeghieh-e Malard Vaccination Center,27,0,27,399,0.0677
2022-04-04,MLD-05,Chelab Rural Vaccination Center,14,0,14,283,0.0495
2022-04-05,MLD-01,Malard Central Health Center,26,0,26,471,0.0552
2022-04-05,MLD-02,Sabashahr Health Center,32,0,32,527,0.0607
2022-04-05,MLD-03,Vahedieh Health Center,30,0,30,425,0.0706
2022-04-05,MLD-04,Sadeghieh-e Malard Vaccination Center,34,0,34,399,0.0852
2022-04-05,MLD-05,Chelab Rural Vaccination Center,15,0,15,294,0.051
2022-04-06,MLD-01,Malard Central Health Center,19,0,19,554,0.0343
2022-04-06,MLD-02,Sabashahr Health Center,30,0,30,450,0.0667
2022-04-06,MLD-03,Vahedieh Health Center,29,0,29,401,0.0723
2022-04-06,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,348,0.0374
2022-04-06,MLD-05,Chelab Rural Vaccination Center,12,0,12,279,0.043
2022-04-07,MLD-01,Malard Central Health Center,32,0,32,439,0.0729
2022-04-07,MLD-02,Sabashahr Health Center,40,6,46,463,0.0994
2022-04-07,MLD-03,Vahedieh Health Center,19,0,19,325,0.0585
2022-04-07,MLD-04,Sadeghieh-e Malard Vaccination Center,20,0,20,299,0.0669
2022-04-07,MLD-05,Chelab Rural Vaccination Center,19,0,19,239,0.0795
2022-04-08,MLD-01,Malard Central Health Center,14,0,14,169,0.0828
2022-04-08,MLD-02,Sabashahr Health Center,10,0,10,160,0.0625
2022-04-08,MLD-03,Vahedieh Health Center,4,0,4,125,0.032
2022-04-08,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,135,0.0667
2022-04-08,MLD-05,Chelab Rural Vaccination Center,6,26,32,121,0.2645
2022-04-09,MLD-01,Malard Central Health Center,47,0,47,529,0.0888
2022-04-09,MLD-02,Sabashahr Health Center,17,0,17,439,0.0387
2022-04-09,MLD-03,Vahedieh Health Center,29,0,29,407,0.0713
2022-04-09,MLD-04,Sadeghieh-e Malard Vaccination Center,41,0,41,369,0.1111
2022-04-09,MLD-05,Chelab Rural Vaccination Center,11,0,11,240,0.0458
2022-04-10,MLD-01,Malard Central Health Center,35,0,35,444,0.0788
2022-04-10,MLD-02,Sabashahr Health Center,39,0,39,473,0.0825
2022-04-10,MLD-03,Vahedieh Health Center,24,0,24,349,0.0688
2022-04-10,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,370,0.0486
2022-04-10,MLD-05,Chelab Rural Vaccination Center,17,0,17,259,0.0656
2022-04-11,MLD-01,Malard Central Health Center,26,0,26,493,0.0527
2022-04-11,MLD-02,Sabashahr Health Center,17,0,17,415,0.041
2022-04-11,MLD-03,Vahedieh Health Center,37,0,37,376,0.0984
2022-04-11,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,300,0.0533
2022-04-11,MLD-05,Chelab Rural Vaccination Center,17,0,17,249,0.0683
2022-04-12,MLD-01,Malard Central Health Center,40,0,40,457,0.0875
2022-04-12,MLD-02,Sabashahr Health Center,20,0,20,391,0.0512
2022-04-12,MLD-03,Vahedieh Health Center,22,0,22,373,0.059
2022-04-12,MLD-04,Sadeghieh-e Malard Vaccination Center,25,0,25,336,0.0744
2022-04-12,MLD-05,Chelab Rural Vaccination Center,18,0,18,231,0.0779
2022-04-13,MLD-01,Malard Central Health Center,36,0,36,478,0.0753
2022-04-13,MLD-02,Sabashahr Health Center,29,0,29,433,0.067
2022-04-13,MLD-03,Vahedieh Health Center,24,0,24,348,0.069
2022-04-13,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,267,0.0599
2022-04-13,MLD-05,Chelab Rural Vaccination Center,12,0,12,227,0.0529
2022-04-14,MLD-01,Malard Central Health Center,22,0,22,409,0.0538
2022-04-14,MLD-02,Sabashahr Health Center,17,0,17,299,0.0569
2022-04-14,MLD-03,Vahedieh Health Center,18,0,18,310,0.0581
2022-04-14,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,270,0.0667
2022-04-14,MLD-05,Chelab Rural Vaccination Center,11,0,11,167,0.0659
2022-04-15,MLD-01,Malard Central Health Center,9,0,9,143,0.0629
2022-04-15,MLD-02,Sabashahr Health Center,10,0,10,153,0.0654
2022-04-15,MLD-03,Vahedieh Health Center,11,0,11,129,0.0853
2022-04-15,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,97,0.1031
2022-04-15,MLD-05,Chelab Rural Vaccination Center,8,0,8,76,0.1053
2022-04-16,MLD-01,Malard Central Health Center,26,0,26,411,0.0633
2022-04-16,MLD-02,Sabashahr Health Center,31,0,31,398,0.0779
2022-04-16,MLD-03,Vahedieh Health Center,14,0,14,304,0.0461
2022-04-16,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,297,0.0572
2022-04-16,MLD-05,Chelab Rural Vaccination Center,8,0,8,218,0.0367
2022-04-17,MLD-01,Malard Central Health Center,37,0,37,451,0.082
2022-04-17,MLD-02,Sabashahr Health Center,25,0,25,343,0.0729
2022-04-17,MLD-03,Vahedieh Health Center,29,0,29,296,0.098
2022-04-17,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,296,0.0473
2022-04-17,MLD-05,Chelab Rural Vaccination Center,12,0,12,199,0.0603
2022-04-18,MLD-01,Malard Central Health Center,22,0,22,403,0.0546
2022-04-18,MLD-02,Sabashahr Health Center,29,0,29,405,0.0716
2022-04-18,MLD-03,Vahedieh Health Center,20,0,20,253,0.0791
2022-04-18,MLD-04,Sadeghieh-e Malard Vaccination Center,11,0,11,283,0.0389
2022-04-18,MLD-05,Chelab Rural Vaccination Center,17,0,17,203,0.0837
2022-04-19,MLD-01,Malard Central Health Center,35,0,35,401,0.0873
2022-04-19,MLD-02,Sabashahr Health Center,22,0,22,320,0.0688
2022-04-19,MLD-03,Vahedieh Health Center,20,0,20,321,0.0623
2022-04-19,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,265,0.0528
2022-04-19,MLD-05,Chelab Rural Vaccination Center,7,0,7,223,0.0314
2022-04-20,MLD-01,Malard Central Health Center,27,0,27,364,0.0742
2022-04-20,MLD-02,Sabashahr Health Center,11,0,11,346,0.0318
2022-04-20,MLD-03,Vahedieh Health Center,17,0,17,284,0.0599
2022-04-20,MLD-04,Sadeghieh-e Malard Vaccination Center,22,0,22,287,0.0767
2022-04-20,MLD-05,Chelab Rural Vaccination Center,14,0,14,212,0.066
2022-04-21,MLD-01,Malard Central Health Center,23,0,23,339,0.0678
2022-04-21,MLD-02,Sabashahr Health Center,29,0,29,334,0.0868
2022-04-21,MLD-03,Vahedieh Health Center,13,0,13,227,0.0573
2022-04-21,MLD-04,Sadeghieh-e Malard Vaccination Center,11,0,11,193,0.057
2022-04-21,MLD-05,Chelab Rural Vaccination Center,9,0,9,178,0.0506
2022-04-22,MLD-01,Malard Central Health Center,14,0,14,144,0.0972
2022-04-22,MLD-02,Sabashahr Health Center,7,0,7,117,0.0598
2022-04-22,MLD-03,Vahedieh Health Center,8,0,8,96,0.0833
2022-04-22,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,102,0.1275
2022-04-22,MLD-05,Chelab Rural Vaccination Center,8,0,8,75,0.1067
2022-04-23,MLD-01,Malard Central Health Center,14,0,14,349,0.0401
2022-04-23,MLD-02,Sabashahr Health Center,26,0,26,362,0.0718
2022-04-23,MLD-03,Vahedieh Health Center,8,0,8,279,0.0287
2022-04-23,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,255,0.0667
2022-04-23,MLD-05,Chelab Rural Vaccination Center,9,0,9,195,0.0462
2022-04-24,MLD-01,Malard Central Health Center,21,0,21,358,0.0587
2022-04-24,MLD-02,Sabashahr Health Center,19,0,19,341,0.0557
2022-04-24,MLD-03,Vahedieh Health Center,12,0,12,281,0.0427
2022-04-24,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,245,0.0367
2022-04-24,MLD-05,Chelab Rural Vaccination Center,8,0,8,196,0.0408
2022-04-25,MLD-01,Malard Central Health Center,23,0,23,355,0.0648
2022-04-25,MLD-02,Sabashahr Health Center,26,0,26,321,0.081
2022-04-25,MLD-03,Vahedieh Health Center,30,0,30,291,0.1031
2022-04-25,MLD-04,Sadeghieh-e Malard Vaccination Center,12,0,12,262,0.0458
2022-04-25,MLD-05,Chelab Rural Vaccination Center,18,0,18,214,0.0841
2022-04-26,MLD-01,Malard Central Health Center,17,0,17,362,0.047
2022-04-26,MLD-02,Sabashahr Health Center,21,0,21,296,0.0709
2022-04-26,MLD-03,Vahedieh Health Center,19,0,19,258,0.0736
2022-04-26,MLD-04,Sadeghieh-e Malard Vaccination Center,27,0,27,275,0.0982
2022-04-26,MLD-05,Chelab Rural Vaccination Center,12,0,12,201,0.0597
2022-04-27,MLD-01,Malard Central Health Center,37,0,37,369,0.1003
2022-04-27,MLD-02,Sabashahr Health Center,23,0,23,335,0.0687
2022-04-27,MLD-03,Vahedieh Health Center,15,0,15,237,0.0633
2022-04-27,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,258,0.0349
2022-04-27,MLD-05,Chelab Rural Vaccination Center,12,0,12,189,0.0635
2022-04-28,MLD-01,Malard Central Health Center,19,0,19,307,0.0619
2022-04-28,MLD-02,Sabashahr Health Center,22,0,22,264,0.0833
2022-04-28,MLD-03,Vahedieh Health Center,16,0,16,197,0.0812
2022-04-28,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,200,0.05
2022-04-28,MLD-05,Chelab Rural Vaccination Center,11,0,11,167,0.0659
2022-04-29,MLD-01,Malard Central Health Center,14,0,14,120,0.1167
2022-04-29,MLD-02,Sabashahr Health Center,15,0,15,121,0.124
2022-04-29,MLD-03,Vahedieh Health Center,7,0,7,85,0.0824
2022-04-29,MLD-04,Sadeghieh-e Malard Vaccination Center,5,0,5,94,0.0532
2022-04-29,MLD-05,Chelab Rural Vaccination Center,4,0,4,58,0.069
2022-04-30,MLD-01,Malard Central Health Center,16,0,16,327,0.0489
2022-04-30,MLD-02,Sabashahr Health Center,20,0,20,301,0.0664
2022-04-30,MLD-03,Vahedieh Health Center,16,0,16,224,0.0714
2022-04-30,MLD-04,Sadeghieh-e Malard Vaccination Center,22,0,22,246,0.0894
2022-04-30,MLD-05,Chelab Rural Vaccination Center,16,0,16,203,0.0788
2022-05-01,MLD-01,Malard Central Health Center,13,0,13,344,0.0378
2022-05-01,MLD-02,Sabashahr Health Center,12,0,12,271,0.0443
2022-05-01,MLD-03,Vahedieh Health Center,15,0,15,235,0.0638
2022-05-01,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,217,0.0645
2022-05-01,MLD-05,Chelab Rural Vaccination Center,11,0,11,203,0.0542
2022-05-02,MLD-01,Malard Central Health Center,18,0,18,330,0.0545
2022-05-02,MLD-02,Sabashahr Health Center,26,0,26,300,0.0867
2022-05-02,MLD-03,Vahedieh Health Center,27,0,27,291,0.0928
2022-05-02,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,225,0.04
2022-05-02,MLD-05,Chelab Rural Vaccination Center,12,0,12,146,0.0822
2022-05-03,MLD-01,Malard Central Health Center,13,0,13,324,0.0401
2022-05-03,MLD-02,Sabashahr Health Center,15,0,15,301,0.0498
2022-05-03,MLD-03,Vahedieh Health Center,10,0,10,237,0.0422
2022-05-03,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,218,0.0596
2022-05-03,MLD-05,Chelab Rural Vaccination Center,6,0,6,169,0.0355
2022-05-04,MLD-01,Malard Central Health Center,24,0,24,343,0.07
2022-05-04,MLD-02,Sabashahr Health Center,33,0,33,298,0.1107
2022-05-04,MLD-03,Vahedieh Health Center,9,0,9,240,0.0375
2022-05-04,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,227,0.1145
2022-05-04,MLD-05,Chelab Rural Vaccination Center,7,0,7,180,0.0389
2022-05-05,MLD-01,Malard Central Health Center,29,0,29,327,0.0887
2022-05-05,MLD-02,Sabashahr Health Center,14,0,14,249,0.0562
2022-05-05,MLD-03,Vahedieh Health Center,14,0,14,192,0.0729
2022-05-05,MLD-04,Sadeghieh-e Malard Vaccination Center,11,0,11,181,0.0608
2022-05-05,MLD-05,Chelab Rural Vaccination Center,8,0,8,137,0.0584
2022-05-06,MLD-01,Malard Central Health Center,8,0,8,115,0.0696
2022-05-06,MLD-02,Sabashahr Health Center,10,0,10,107,0.0935
2022-05-06,MLD-03,Vahedieh Health Center,7,0,7,90,0.0778
2022-05-06,MLD-04,Sadeghieh-e Malard Vaccination Center,6,0,6,76,0.0789
2022-05-06,MLD-05,Chelab Rural Vaccination Center,4,0,4,55,0.0727
2022-05-07,MLD-01,Malard Central Health Center,16,0,16,325,0.0492
2022-05-07,MLD-02,Sabashahr Health Center,12,0,12,274,0.0438
2022-05-07,MLD-03,Vahedieh Health Center,17,0,17,243,0.07
2022-05-07,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,228,0.0789
2022-05-07,MLD-05,Chelab Rural Vaccination Center,13,0,13,165,0.0788
2022-05-08,MLD-01,Malard Central Health Center,24,0,24,290,0.0828
2022-05-08,MLD-02,Sabashahr Health Center,21,0,21,310,0.0677
2022-05-08,MLD-03,Vahedieh Health Center,17,0,17,248,0.0685
2022-05-08,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,221,0.0724
2022-05-08,MLD-05,Chelab Rural Vaccination Center,10,0,10,157,0.0637
2022-05-09,MLD-01,Malard Central Health Center,25,0,25,305,0.082
2022-05-09,MLD-02,Sabashahr Health Center,11,0,11,277,0.0397
2022-05-09,MLD-03,Vahedieh Health Center,10,0,10,238,0.042
2022-05-09,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,196,0.0459
2022-05-09,MLD-05,Chelab Rural Vaccination Center,12,0,12,175,0.0686
2022-05-10,MLD-01,Malard Central Health Center,22,0,22,306,0.0719
2022-05-10,MLD-02,Sabashahr Health Center,18,0,18,267,0.0674
2022-05-10,MLD-03,Vahedieh Health Center,23,0,23,232,0.0991
2022-05-10,MLD-04,Sadeghieh-e Malard Vaccination Center,12,0,12,210,0.0571
