date,jalali_date,center_id,center_name,locality,vaccine_type,dose_number,doses_administered
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,6
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,0
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,28
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,5
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,0
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,1
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,0
2021-05-27,1400-03-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,0
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,20
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,4
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,0
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,22
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,4
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,0
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,7
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,1
2021-05-27,1400-03-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,0
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,24
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,4
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,0
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,13
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,3
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,0
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,3
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,0
2021-05-28,1400-03-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,0
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,19
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,4
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,0
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,13
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,3
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,0
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,3
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,0
2021-05-28,1400-03-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,0
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,22
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,4
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,0
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,8
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,2
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,0
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,1
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,0
2021-05-28,1400-03-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,0
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,13
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,2
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,0
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,13
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,3
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,0
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,2
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,0
2021-05-28,1400-03-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,0
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,12
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,2
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,0
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,8
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,1
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,0
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,2
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,0
2021-05-28,1400-03-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,0
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,51
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,10
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,0
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,59
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,12
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,0
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,10
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,2
2021-05-29,1400-03-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,0
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,46
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,9
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,0
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,56
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,11
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,0
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,3
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,1
2021-05-29,1400-03-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,0
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,48
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,9
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,0
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,34
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,7
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,0
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,2
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,0
2021-05-29,1400-03-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,0
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,44
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,9
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,0
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,25
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,5
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,0
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,5
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,1
2021-05-29,1400-03-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,0
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,33
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,6
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,0
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,25
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,5
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,0
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,3
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,0
2021-05-29,1400-03-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,0
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,67
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,14
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,0
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,41
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,9
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,0
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,2
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,1
2021-05-30,1400-03-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,0
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,37
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,8
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,0
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,55
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,11
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,0
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,9
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,2
2021-05-30,1400-03-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,0
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,41
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,8
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,0
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,35
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,7
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,0
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,3
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,1
2021-05-30,1400-03-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,0
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,37
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,8
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,0
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,41
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,9
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,0
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,6
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,1
2021-05-30,1400-03-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,0
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,31
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,6
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,0
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,32
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,7
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,0
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,5
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,1
2021-05-30,1400-03-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,0
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,58
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,13
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,0
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,43
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,9
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,0
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,19
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,4
2021-05-31,1400-03-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,0
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,67
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,15
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,0
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,30
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,6
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,0
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,7
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,1
2021-05-31,1400-03-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,0
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,47
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,10
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,0
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,32
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,7
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,0
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,6
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,1
2021-05-31,1400-03-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,0
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,34
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,8
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,0
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,32
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,7
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,0
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,13
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,3
2021-05-31,1400-03-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,0
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,34
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,7
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,0
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,23
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,5
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,0
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,2
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,1
2021-05-31,1400-03-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,0
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,74
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,17
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,0
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,32
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,7
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,0
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,7
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,1
2021-06-01,1400-03-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,0
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,59
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,14
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,0
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,38
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,9
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,0
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,11
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,3
2021-06-01,1400-03-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,0
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,50
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,12
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,0
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,29
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,7
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,0
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,5
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,1
2021-06-01,1400-03-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,0
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,53
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,12
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,0
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,22
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,5
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,0
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,4
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,1
2021-06-01,1400-03-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,0
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,24
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,6
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,0
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,23
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,5
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,0
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,11
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,3
2021-06-01,1400-03-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,0
2021-06-02,1400-03-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,66
2021-06-02,1400-03-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,16
